"timestamp","tid","price","amount","exchange","type"
1466020083,19224454,692.95,0.01,"sell"
1466020083,19224456,692.93,3.17,"sell"
1466020083,19224458,692.95,0.01,"sell"
1466020090,19224462,692.83,0.05,"buy"
1466020096,19224466,692.81,1.25326,"buy"
1466020096,19224468,692.6,0.01,"sell"
1466020096,19224470,692.6,0.01,"sell"
1466020096,19224472,692.6,0.01,"sell"
1466020115,19224494,692.77,0.05,"buy"
1466020152,19224498,692.6,0.34,"sell"
1466020152,19224500,692.62,0.66,"sell"
1466020154,19224502,692.6,0.14682365,"sell"
1466020160,19224508,692.63,0.068473,"sell"
1466020162,19224510,692.81,4.96,"buy"
1466020162,19224512,692.79,0.04,"buy"
1466020164,19224514,692.62,3.05233512,"sell"
1466020171,19224518,693.06,0.18,"buy"
1466020186,19224522,693.03,0.01,"buy"
1466020206,19224526,692.96,0.01,"buy"
1466020239,19224530,692.96,0.01,"buy"
1466020253,19224532,693.07,0.01,"buy"
1466020274,19224536,693.07,0.01,"buy"
1466020275,19224538,693.07,0.01399655,"sell"
1466020278,19224540,693.07,0.1,"sell"
1466020293,19224542,693.08,1.4479,"buy"
1466020300,19224544,693.07,1,"sell"
1466020310,19224554,693.08,0.03,"buy"
1466020323,19224556,693.08,0.01,"buy"
1466020331,19224558,693.07,1,"sell"
1466020363,19224560,693.08,0.13102,"buy"
1466020381,19224566,693.07,0.1,"sell"
1466020387,19224614,693.08,0.34536995,"buy"
1466020394,19224620,693.08,0.5,"buy"
1466020394,19224622,693.07,0.65674109,"sell"
1466020395,19224624,693.07,59,"sell"
1466020395,19224626,693.07,25,"sell"
1466020395,19224628,693.07,27.11926236,"sell"
1466020410,19224632,693.07,0.06384391,"sell"
1466020426,19224634,693.07,0.7196838,"sell"
1466020426,19224636,693.07,1.63176829,"sell"
1466020435,19224638,693.08,0.99,"buy"
1466020435,19224640,693.08,0.53571005,"buy"
1466020447,19224642,693.07,2.52888904,"sell"
1466020447,19224644,693.08,0.57,"sell"
1466020447,19224646,693.2,6,"sell"
1466020447,19224648,693.07,18.49812307,"sell"
1466020447,19224650,693.2,3,"sell"
1466020447,19224652,693.2,8.4656,"sell"
1466020447,19224654,693.19,8.393,"sell"
1466020447,19224656,693.21,7.1574,"sell"
1466020447,19224658,693.21,1.63176829,"sell"
1466020493,19224662,693.37,1,"sell"
1466020501,19224664,693.4,0.1,"buy"
1466020501,19224666,693.4,0.00171094,"buy"
1466020566,19224670,693.49,0.06213297,"buy"
1466020577,19224672,693.5,0.03,"buy"
1466020606,19224682,693.5,0.07,"buy"
1466020606,19224684,693.5,0.17094102,"buy"
1466020649,19224692,693.7,0.1,"buy"
1466020649,19224694,693.6,0.1,"buy"
1466020649,19224696,693.82,0.37684428,"buy"
1466020649,19224698,693.8,0.1,"buy"
1466020660,19224702,693.86,0.03,"buy"
1466020674,19224704,693.86,0.01510244,"buy"
1466020681,19224708,693.86,0.3959,"buy"
1466020755,19224716,693.86,0.0948,"buy"
1466020756,19224718,693.86,0.03,"buy"
1466020758,19224720,693.86,0.03,"buy"
1466020758,19224722,693.86,0.8,"buy"
1466020785,19224724,693.82,0.02018011,"sell"
1466020785,19224726,693.83,0.1292029,"sell"
1466020788,19224730,693.85,2.52466811,"sell"
1466020788,19224732,693.85,0.47533189,"sell"
1466020790,19224734,693.85,0.59753574,"sell"
1466020792,19224736,693.85,1,"sell"
1466020793,19224738,693.85,0.037345,"sell"
1466020797,19224740,693.85,0.01,"sell"
1466020801,19224742,693.85,0.05,"sell"
1466020801,19224744,693.85,0.05,"sell"
1466020801,19224746,693.82,0.88164419,"sell"
1466020801,19224748,693.85,0.0549813,"sell"
1466020821,19224752,693.83,0.02341303,"sell"
1466020821,19224754,693.8,0.14307353,"sell"
1466020821,19224758,693.82,0.1184757,"sell"
1466020836,19224760,693.85,0.05,"buy"
1466020864,19224766,693.8,0.16493773,"sell"
1466020864,19224768,693.85,0.05,"sell"
1466020895,19224772,693.87,6,"buy"
1466020895,19224774,693.82,0.27944251,"buy"
1466020895,19224776,693.86,1.60419756,"buy"
1466020895,19224778,693.94,7.01635993,"buy"
1466020895,19224780,693.9,0.1,"buy"
1466020907,19224784,694,0.1,"buy"
1466020907,19224786,693.95,0.13308187,"buy"
1466020907,19224788,693.94,1.98364007,"buy"
1466020907,19224790,694.4,0.1,"buy"
1466020907,19224792,694,0.01,"buy"
1466020907,19224794,694.2,0.1,"buy"
1466020907,19224796,694.55,7.1331,"buy"
1466020907,19224798,694.5,0.1,"buy"
1466020907,19224800,694.3,0.1,"buy"
1466020907,19224802,694.4,0.25,"buy"
1466020907,19224804,694.56,5,"buy"
1466020907,19224806,694.25,0.25,"buy"
1466020907,19224808,694.6,0.1,"buy"
1466020907,19224810,694.55,2.52764613,"buy"
1466020907,19224812,694.64,8.3231,"buy"
1466020907,19224814,694.76,2.52764613,"buy"
1466020907,19224816,693.96,4.094,"buy"
1466020907,19224818,694.9,0.03,"buy"
1466020907,19224820,694.6,0.01,"buy"
1466020907,19224822,694.91,7.2762,"buy"
1466020907,19224824,694.8,0.1,"buy"
1466020907,19224826,694.7,0.1,"buy"
1466020907,19224828,694.8,0.03,"buy"
1466020907,19224830,694.9,0.1,"buy"
1466020907,19224832,695,0.1,"buy"
1466020907,19224834,694.1,0.1,"buy"
1466020907,19224836,695.09,2.52794787,"buy"
1466020907,19224838,695.16,6.52363793,"buy"
1466020907,19224840,694.86,0.1,"buy"
1466020907,19224842,695,0.03,"buy"
1466020907,19224844,695.1,0.03,"buy"
1466020907,19224846,695,0.01,"buy"
1466020907,19224848,695.1,0.1,"buy"
1466020914,19224850,694.97,0.05,"buy"
1466020919,19224852,693.96,0.01,"sell"
1466020928,19224858,694.3,0.01,"sell"
1466020936,19224860,694.37,0.01,"sell"
1466020960,19224864,695.05,0.01,"sell"
1466020965,19224898,695.05,0.02534582,"sell"
1466020965,19224908,695.05,0.04,"sell"
1466020969,19224914,695.12,3,"buy"
1466020969,19224916,695.24,0.02,"buy"
1466020969,19224918,695.4,0.1,"buy"
1466020969,19224920,695.47,7.4585,"buy"
1466020969,19224922,695.16,3.26756207,"buy"
1466020969,19224924,695.2,0.1,"buy"
1466020969,19224926,695.44,10.0406,"buy"
1466020969,19224928,695.49,2.52807213,"buy"
1466020969,19224930,695.5,0.1,"buy"
1466020969,19224932,695.3,0.1,"buy"
1466020969,19224934,695.5,0.1,"buy"
1466020969,19224936,695.47,1,"buy"
1466020969,19224938,695.6,0.1,"buy"
1466020969,19224940,695.72,2.52803663,"buy"
1466020969,19224942,695.75,9.2037,"buy"
1466020969,19224944,695.12,0.5,"buy"
1466020969,19224946,695.84,8.7158,"buy"
1466020969,19224948,695.9,1.02472917,"buy"
1466020969,19224950,695.7,0.1,"buy"
1466020969,19224952,695.7,0.013,"buy"
1466020982,19224956,695.13,0.143,"buy"
1466020982,19224958,695.41,0.5,"buy"
1466020982,19224960,695.13,0.143,"buy"
1466020982,19224962,695.13,0.063,"buy"
1466020982,19224964,695.13,0.144,"buy"
1466020982,19224966,695.42,1.57509999,"buy"
1466020982,19224968,695.13,0.14490001,"buy"
1466020982,19224970,695.13,0.144,"buy"
1466020982,19224972,695.13,0.143,"buy"
1466020989,19224976,695.41,0.01,"buy"
1466020989,19224978,695.73,7.3414,"buy"
1466020989,19224980,695.41,7.1114,"buy"
1466020989,19224982,695.82,8.1093,"buy"
1466020989,19224984,695.54,7.8052,"buy"
1466020989,19224986,695.51,2,"buy"
1466020989,19224988,695.69,5,"buy"
1466020989,19224990,695.78,2.52704287,"buy"
1466020989,19224992,696,0.01,"buy"
1466020989,19224994,695.73,2.52801887,"buy"
1466020989,19224996,695.96,2.52803663,"buy"
1466020989,19224998,696,0.03,"buy"
1466020989,19225000,696.03,9.8184,"buy"
1466020989,19225002,696.31,0.97420163,"buy"
1466020989,19225004,695.41,0.05,"buy"
1466020989,19225006,696.09,0.198,"buy"
1466020989,19225008,696.31,0.05,"buy"
1466020989,19225010,696,0.1,"buy"
1466020992,19225012,696.31,1.50339126,"buy"
1466020992,19225014,696.31,4.00902503,"buy"
1466020994,19225016,695.14,1,"sell"
1466020995,19225018,696,0.278,"buy"
1466020996,19225020,696,0.05,"buy"
1466021006,19225028,696,0.1,"buy"
1466021011,19225032,695.58,0.1,"buy"
1466021012,19225034,695.58,0.01,"buy"
1466021023,19225036,695.24,0.35805943,"buy"
1466021036,19225040,695.99,1,"sell"
1466021036,19225042,695.71,0.21928868,"sell"
1466021036,19225044,695.72,0.19567019,"sell"
1466021036,19225046,696,0.01,"buy"
1466021054,19225052,695.99,0.142,"buy"
1466021054,19225054,695.99,0.0482,"buy"
1466021054,19225056,695.99,0.0125,"buy"
1466021054,19225058,695.99,0.144,"buy"
1466021054,19225060,696,2.99,"buy"
1466021054,19225062,696,1.23,"buy"
1466021058,19225064,696.01,0.16102361,"buy"
1466021062,19225068,696.06,1.41491296,"sell"
1466021062,19225070,696.2,0.05,"buy"
1466021062,19225072,696.17,0.16,"buy"
1466021062,19225074,696.17,0.04,"buy"
1466021068,19225082,696.1,0.01514,"sell"
1466021069,19225084,696.56,2.5,"buy"
1466021069,19225086,696.28,7.5,"buy"
1466021075,19225088,696.57,1,"buy"
1466021075,19225090,696.8,0.01,"buy"
1466021075,19225092,696.89,0.1,"buy"
1466021075,19225094,696.9,0.14888168,"buy"
1466021076,19225096,696.3,0.1,"sell"
1466021095,19225110,696.89,1.41498664,"sell"
1466021099,19225112,696.89,0.02,"sell"
1466021102,19225118,696.96,0.21,"buy"
1466021102,19225120,697,5,"buy"
1466021102,19225122,697,2.5,"buy"
1466021102,19225124,697,0.05,"buy"
1466021102,19225126,696.99,7.1534,"buy"
1466021102,19225128,697,25,"buy"
1466021102,19225130,696.97,20,"buy"
1466021102,19225132,697,0.07,"buy"
1466021102,19225134,696.9,0.87111832,"buy"
1466021102,19225136,696.9,0.1,"buy"
1466021102,19225138,697,50,"buy"
1466021102,19225140,697.2,0.01,"buy"
1466021102,19225142,697.21,0.03494626,"buy"
1466021102,19225144,697.5,2.5,"buy"
1466021102,19225146,697.8,5,"buy"
1466021102,19225148,696.94,0.01,"buy"
1466021102,19225150,697,0.01,"buy"
1466021102,19225152,697.51,1,"buy"
1466021102,19225154,697.86,2.96,"buy"
1466021102,19225156,697.9,2.5,"buy"
1466021102,19225158,697.98,0.237,"buy"
1466021102,19225160,697.99,15,"buy"
1466021102,19225162,698,0.01,"buy"
1466021102,19225164,697.26,0.1,"buy"
1466021102,19225166,696.89,0.1,"sell"
1466021102,19225168,697.98,0.262,"buy"
1466021102,19225170,698,36.50594154,"buy"
1466021102,19225172,698,5,"buy"
1466021110,19225186,696.99,0.01902239,"sell"
1466021111,19225190,697,0.01,"buy"
1466021115,19225192,697.02,0.04815943,"sell"
1466021122,19225198,697.49,1.41498664,"sell"
1466021126,19225200,697.81,0.05,"buy"
1466021128,19225202,697.49,0.02,"sell"
1466021129,19225204,697.79,0.05,"buy"
1466021134,19225206,697.7,2.51677852,"sell"
1466021134,19225208,697.79,0.5,"buy"
1466021139,19225212,697.5,7.1575,"sell"
1466021139,19225214,697.02,2.51690776,"sell"
1466021139,19225216,697.55,0.05,"sell"
1466021139,19225218,697.04,0.212,"sell"
1466021139,19225220,697.49,2.49679612,"sell"
1466021139,19225222,697.47,2.51679612,"sell"
1466021139,19225224,697.55,0.05,"sell"
1466021140,19225226,697.7,7.6057,"buy"
1466021140,19225228,697.99,0.158,"buy"
1466021140,19225230,697.78,7.16,"buy"
1466021140,19225232,698,1,"buy"
1466021140,19225234,697.82,8.1883,"buy"
1466021140,19225236,697.99,0.01,"buy"
1466021140,19225238,697.7,2.48322148,"buy"
1466021140,19225240,697.97,0.02,"buy"
1466021140,19225242,698,22.86177852,"buy"
1466021140,19225244,697.99,0.143,"buy"
1466021140,19225246,697.81,0.37,"buy"
1466021141,19225250,697.96,0.02,"buy"
1466021141,19225252,698,0.48,"buy"
1466021143,19225254,697.03,1.52628836,"sell"
1466021145,19225256,698,1.65822148,"buy"
1466021145,19225258,698,3.34177852,"buy"
1466021147,19225260,697.25,0.01513,"sell"
1466021152,19225264,697.27,1.20298717,"sell"
1466021152,19225266,697.56,0.212,"sell"
1466021152,19225268,697.03,0.01511,"sell"
1466021155,19225270,697.03,0.01,"sell"
1466021162,19225272,697.01,0.1,"sell"
1466021167,19225274,696.9,0.05,"sell"
1466021167,19225276,696.9,0.05,"sell"
1466021167,19225278,697,0.0271,"sell"
1466021167,19225280,696.86,0.8729,"sell"
1466021167,19225282,696.84,0.25,"sell"
1466021172,19225286,697,0.01513,"sell"
1466021173,19225288,697.01,0.07100001,"buy"
1466021173,19225290,697.01,0.14099999,"buy"
1466021174,19225292,697.49,0.47900002,"buy"
1466021174,19225294,697.46,0.5,"buy"
1466021174,19225296,697.25,0.02,"buy"
1466021174,19225298,697.25,0.143,"buy"
1466021174,19225300,697.25,0.144,"buy"
1466021174,19225302,697.25,0.143,"buy"
1466021174,19225304,697.01,0.07099998,"buy"
1466021174,19225306,697.47,1,"buy"
1466021180,19225308,697.03,1.41289796,"sell"
1466021201,19225314,696.7,0.88136789,"sell"
1466021219,19225316,696.72,0.213,"sell"
1466021219,19225318,696.72,2.287,"sell"
1466021244,19225320,696.72,0.01513,"sell"
1466021247,19225322,696.72,0.01513,"sell"
1466021201,19225326,697.02,0.161,"buy"
1466021201,19225328,696.81,0.144,"buy"
1466021201,19225330,696.81,0.145,"buy"
1466021201,19225332,696.81,0.143,"buy"
1466021201,19225334,696.81,0.142,"buy"
1466021201,19225336,696.81,0.12,"buy"
1466021201,19225338,697,0.5,"buy"
1466021201,19225340,696.81,0.144,"buy"
1466021201,19225342,696.81,0.142,"buy"
1466021201,19225344,696.81,0.142,"buy"
1466021201,19225346,696.81,0.143,"buy"
1466021265,19225348,696.7,0.5,"sell"
1466021201,19225352,696.81,0.144,"buy"
1466021284,19225354,696.72,0.2,"buy"
1466021284,19225356,696.72,0.12608994,"buy"
1466021288,19225360,696.7,0.01,"sell"
1466021290,19225362,696.72,0.11998994,"buy"
1466021290,19225364,696.72,0.142,"buy"
1466021290,19225366,696.72,0.01,"buy"
1466021290,19225368,696.72,0.144,"buy"
1466021290,19225370,696.72,0.01691006,"buy"
1466021292,19225372,696.72,0.01,"buy"
1466021295,19225376,696.7,0.01,"sell"
1466021299,19225378,696.7,0.5,"sell"
1466021310,19225388,696.7,2,"sell"
1466021317,19225390,696.7,6.09863211,"sell"
1466021317,19225392,696.7,43.90136789,"sell"
1466021321,19225394,696.7,7.5,"sell"
1466021328,19225396,696.7,0.3953,"sell"
1466021333,19225398,696.71,0.146,"buy"
1466021333,19225400,696.71,0.0408,"buy"
1466021333,19225402,696.7,10,"sell"
1466021333,19225404,696.71,0.2392,"buy"
1466021333,19225406,696.71,0.143,"buy"
1466021333,19225408,696.71,0.143,"buy"
1466021333,19225410,696.71,0.145,"buy"
1466021333,19225412,696.71,0.143,"buy"
1466021336,19225428,696.7,0.18,"sell"
1466021345,19225430,696.7,0.0846,"sell"
1466021347,19225432,696.71,0.05,"buy"
1466021349,19225434,696.7,1.4450042,"sell"
1466021350,19225436,696.7,1,"sell"
1466021352,19225438,696.7,0.33272922,"sell"
1466021356,19225440,696.7,0.3393,"sell"
1466021361,19225442,696.7,0.2,"sell"
1466021368,19225444,696.7,0.5,"sell"
1466021375,19225446,696.7,1,"sell"
1466021388,19225448,696.7,0.5,"sell"
1466021415,19225450,695.92,7.1482,"sell"
1466021415,19225452,695.92,1.23,"sell"
1466021415,19225454,695.91,1.4088,"sell"
1466021415,19225456,696.14,0.213,"sell"
1466021416,19225462,696.66,0.02598548,"buy"
1466021417,19225464,696.65,0.33050801,"buy"
1466021431,19225472,696.01,0.05334809,"sell"
1466021445,19225476,696.01,0.213,"sell"
1466021445,19225478,696.01,17.58144983,"sell"
1466021448,19225480,696.01,5,"sell"
1466021448,19225482,696.01,1,"sell"
1466021461,19225500,696,1,"sell"
1466021462,19225502,695.8,3.8,"sell"
1466021462,19225504,695.71,2.52144983,"sell"
1466021462,19225506,695.5,0.20751551,"sell"
1466021462,19225508,696,1.26,"sell"
1466021464,19225512,695.5,0.67,"sell"
1466021478,19225514,696,1.6175,"sell"
1466021478,19225516,696.01,0.213,"sell"
1466021478,19225518,696.02,7.1695,"sell"
1466021498,19225526,696.01,0.213,"sell"
1466021498,19225528,695.39,0.4045,"sell"
1466021498,19225530,696,0.3825,"sell"
1466021528,19225534,696,0.4,"sell"
1466021550,19225538,695.99,0.1,"buy"
1466021592,19225540,695.97,7.1604,"buy"
1466021592,19225542,695.97,0.143,"buy"
1466021592,19225544,695.97,0.143,"buy"
1466021592,19225546,695.97,0.143,"buy"
1466021592,19225548,695.97,0.14301006,"buy"
1466021592,19225550,695.97,0.144,"buy"
1466021592,19225552,695.97,0.03,"buy"
1466021592,19225554,695.97,0.093,"buy"
1466021592,19225556,695.97,0.143,"buy"
1466021592,19225558,695.97,0.145,"buy"
1466021592,19225560,695.97,0.143,"buy"
1466021592,19225562,695.97,0.143,"buy"
1466021592,19225564,695.99,0.06,"buy"
1466021592,19225566,695.97,0.143,"buy"
1466021592,19225568,696,4.6,"buy"
1466021592,19225570,696,0.16796439,"buy"
1466021592,19225572,695.99,1.5,"buy"
1466021611,19225574,696.03,0.08,"sell"
1466021621,19225576,696.01,0.58,"sell"
1466021621,19225578,696.02,3,"sell"
1466021621,19225580,696.03,0.42,"sell"
1466021627,19225582,696.09,1.26,"buy"
1466021627,19225584,696.11,0.06,"buy"
1466021627,19225586,696.54,1.3107,"buy"
1466021627,19225588,696.09,0.144,"buy"
1466021645,19225590,696.32,0.08670783,"sell"
1466021648,19225592,696.32,0.99,"sell"
1466021726,19225596,695.6,0.01,"buy"
1466021728,19225598,695.6,0.13064,"buy"
1466021739,19225600,695.6,0.01,"buy"
1466021746,19225602,695.5,0.013824,"sell"
1466021752,19225604,695.5,3.7,"sell"
1466021758,19225606,695.5,4,"sell"
1466021768,19225608,695.59,0.03,"buy"
1466021796,19225622,695.51,4.10023812,"sell"
1466021803,19225624,695.51,0.85073007,"sell"
1466021853,19225626,695.54,0.75636392,"sell"
1466021853,19225628,695.55,0.5,"sell"
1466021885,19225632,695.58,2.65553886,"buy"
1466021885,19225634,695.58,0.143,"buy"
1466021885,19225636,695.58,0.143,"buy"
1466021885,19225638,695.58,0.143,"buy"
1466021885,19225640,695.58,0.143,"buy"
1466021885,19225642,695.59,0.143,"buy"
1466021885,19225644,695.59,0.145,"buy"
1466021885,19225646,695.58,0.143,"buy"
1466021885,19225648,695.58,0.143,"buy"
1466021885,19225650,695.58,0.142,"buy"
1466021885,19225652,695.59,0.143,"buy"
1466021885,19225654,695.58,0.11299999,"buy"
1466021885,19225656,695.6,2.28637007,"buy"
1466021885,19225658,695.58,0.142,"buy"
1466021941,19225668,695.74,1.1839332,"buy"
1466021980,19225670,695.91,0.13061,"buy"
1466022025,19225674,695.91,1.8160668,"buy"
1466022026,19225676,695.91,0.67111011,"buy"
1466022026,19225678,695.91,7.69118989,"buy"
1466022028,19225680,695.9,8.40981011,"buy"
1466022043,19225682,695.9,0.04751011,"buy"
1466022043,19225684,695.92,0.01780989,"buy"
1466022046,19225686,695.81,0.021,"sell"
1466022046,19225688,696.04,2.35506975,"buy"
1466022046,19225690,695.92,4.60493025,"buy"
1466022046,19225692,695.95,0.04,"buy"
1466022059,19225694,695.84,0.02,"sell"
1466022084,19225696,695.92,0.53300003,"sell"
1466022084,19225698,695.93,0.5,"sell"
1466022129,19225704,696.03,1.75573,"sell"
1466022129,19225706,696.03,7.2228,"sell"
1466022186,19225712,695.91,0.43320572,"sell"
1466022232,19225726,696,0.4,"buy"
1466022265,19225732,695.99,0.01,"buy"
1466022274,19225734,696,5.62147,"buy"
1466022274,19225736,696.1,10,"buy"
1466022274,19225738,696.04,0.02,"buy"
1466022274,19225742,695.99,1.10798246,"buy"
1466022274,19225744,696,1.4957026,"buy"
1466022310,19225748,696.11,0.287,"sell"
1466022310,19225750,696.12,0.213,"sell"
1466022314,19225752,696.11,0.11372831,"sell"
1466022317,19225754,696.11,0.0700515,"sell"
1466022323,19225756,696.11,0.02922019,"sell"
1466022323,19225758,696.1,0.18027754,"sell"
1466022329,19225760,696.12,0.06808712,"sell"
1466022333,19225762,696.12,0.02212832,"sell"
1466022337,19225764,696.12,0.24029184,"sell"
1466022339,19225774,696.12,0.24029184,"sell"
1466022342,19225778,696.12,0.24077338,"sell"
1466022342,19225780,696.12,0.24029184,"sell"
1466022343,19225790,696.12,0.24077338,"sell"
1466022346,19225798,696.12,0.24029184,"sell"
1466022347,19225806,696.12,0.24029184,"sell"
1466022347,19225808,696.12,0.34152925,"sell"
1466022347,19225814,696.12,0.06129742,"sell"
1466022352,19225830,696.12,0.30219365,"sell"
1466022352,19225832,696.12,0.24029184,"sell"
1466022382,19225846,696.17,0.01,"sell"
1466022386,19225850,696.12,0.01,"sell"
1466022408,19225852,696.35,0.08670783,"buy"
1466022408,19225854,696.36,0.0094418,"buy"
1466022422,19225858,696.35,0.78198523,"buy"
1466022422,19225860,696.34,0.49802023,"buy"
1466022431,19225862,696.39,0.21331529,"buy"
1466022431,19225864,696.4,0.02,"buy"
1466022431,19225866,696.6,0.24029184,"buy"
1466022431,19225868,696.61,1.28164718,"buy"
1466022443,19225872,696.48,0.06512946,"buy"
1466022443,19225874,696.45,0.01,"buy"
1466022443,19225876,696.44,0.21331529,"buy"
1466022455,19225886,696.36,0.05336971,"sell"
1466022458,19225888,696.42,0.02403534,"buy"
1466022490,19225890,695.98,0.2,"sell"
1466022539,19225896,695.98,0.5,"sell"
1466022553,19225898,695.46,0.05000298,"sell"
1466022553,19225900,695.63,0.03198225,"buy"
1466022559,19225902,695.61,0.213,"buy"
1466022560,19225904,695.46,1.63,"sell"
1466022560,19225906,695.44,2.4619,"sell"
1466022562,19225908,695.06,0.1,"sell"
1466022567,19225910,695,0.05,"sell"
1466022567,19225912,695,0.07,"sell"
1466022567,19225914,695.05,0.02465418,"sell"
1466022567,19225916,695.05,10,"sell"
1466022567,19225918,695,0.57,"buy"
1466022567,19225920,695,0.05,"sell"
1466022568,19225922,694.78,0.0893,"sell"
1466022568,19225924,694.79,7.1807,"sell"
1466022582,19225926,694.58,2.52542967,"sell"
1466022582,19225928,694.7,0.05,"sell"
1466022582,19225930,694.41,0.10099753,"sell"
1466022582,19225932,694.8,0.59,"sell"
1466022582,19225934,694.79,0.213,"sell"
1466022599,19225938,694.35,0.08,"sell"
1466022599,19225940,694.35,0.1,"sell"
1466022641,19225942,694.7,1.5,"buy"
1466022735,19225978,694.57,0.01145,"sell"
1466022752,19225980,694.61,0.91,"buy"
1466022763,19225982,694.61,0.94852593,"buy"
1466022763,19225984,695.22,4.23257636,"buy"
1466022763,19225986,694.66,0.073822,"buy"
1466022763,19225988,694.62,0.5,"buy"
1466022776,19225990,694.51,0.099061,"sell"
1466022808,19225992,694.83,0.140693,"buy"
1466022826,19225996,694.6,0.06078037,"sell"
1466022844,19225998,694.81,0.1,"buy"
1466022859,19226000,694.75,0.01511,"sell"
1466022859,19226002,694.75,1.98489,"sell"
1466022874,19226012,694.75,0.4,"sell"
1466022898,19226018,694.76,0.1372,"buy"
1466022900,19226020,694.75,3.18514798,"sell"
1466022910,19226022,694.75,0.08821607,"sell"
1466022912,19226024,694.75,0.07948073,"sell"
1466022915,19226026,694.76,0.34,"buy"
1466022952,19226036,694.75,2,"sell"
1466022962,19226038,694.75,0.34216533,"sell"
1466022967,19226044,694.76,0.82793601,"buy"
1466022967,19226046,694.79,3.14926399,"buy"
1466022967,19226048,694.76,0.0228,"buy"
1466022968,19226050,694.75,1.92009989,"sell"
1466022968,19226052,694.74,0.213,"sell"
1466023010,19226056,694.58,0.10325684,"sell"
1466023011,19226058,694.6,0.029,"buy"
1466023010,19226060,694.59,0.142,"sell"
1466023028,19226066,694.51,0.13325684,"sell"
1466023028,19226068,694.58,0.28674316,"sell"
1466023031,19226070,694.59,0.37068562,"buy"
1466023031,19226072,694.76,1.15831438,"buy"
1466023031,19226074,694.6,0.471,"buy"
1466023034,19226076,694.6,0.08622548,"sell"
1466023056,19226082,694.75,0.16546123,"buy"
1466023056,19226084,694.75,0.04886,"buy"
1466023056,19226086,694.72,0.04296,"buy"
1466023056,19226088,694.76,0.74271877,"buy"
1466023066,19226094,694.66,0.10626271,"sell"
1466023069,19226098,694.67,0.12134417,"sell"
1466023074,19226104,694.68,0.12208814,"sell"
1466023090,19226118,694.66,0.10643133,"sell"
1466023102,19226138,694.69,0.23302688,"sell"
1466023106,19226144,694.69,0.14141811,"sell"
1466023120,19226146,694.69,0.01,"sell"
1466023139,19226150,694.67,0.01,"sell"
1466023147,19226152,694.68,1,"buy"
1466023154,19226154,694.69,0.056546,"sell"
1466023156,19226156,694.69,7.1892,"sell"
1466023156,19226158,694.68,3,"sell"
1466023156,19226160,694.68,2.8,"sell"
1466023156,19226162,694.63,8.7049,"sell"
1466023156,19226164,694.69,0.443454,"sell"
1466023156,19226166,694.7,7.4225,"sell"
1466023156,19226182,694.41,1.63,"sell"
1466023156,19226184,694.4,3.809946,"sell"
1466023181,19226188,694.42,0.016241,"sell"
1466023206,19226190,694.63,0.1,"buy"
1466023223,19226192,694.73,0.1996,"buy"
1466023237,19226200,694.72,0.01,"buy"
1466023247,19226206,694.72,0.01,"buy"
1466023266,19226208,694.72,0.01,"sell"
1466023266,19226210,694.72,0.01,"sell"
1466023273,19226220,694.71,0.24029184,"sell"
1466023274,19226222,694.71,0.24029184,"sell"
1466023275,19226228,694.71,0.19438053,"sell"
1466023276,19226236,694.71,0.24029184,"sell"
1466023278,19226240,694.71,0.24029184,"sell"
1466023279,19226246,694.71,0.19438053,"sell"
1466023281,19226248,694.72,0.01374508,"buy"
1466023342,19226252,694.72,0.05,"sell"
1466023346,19226254,694.72,0.01442313,"sell"
1466023383,19226270,694.72,0.01404382,"sell"
1466023396,19226274,694.72,2.5,"sell"
1466023408,19226280,694.72,0.175,"sell"
1466023408,19226282,694.72,0.01,"sell"
1466023408,19226284,694.72,0.165,"sell"
1466023413,19226288,694.73,1.64844232,"buy"
1466023413,19226290,694.76,1.09896685,"buy"
1466023413,19226292,694.73,0.01,"buy"
1466023430,19226294,694.95,1.65042991,"buy"
1466023432,19226296,695,13.17208878,"buy"
1466023432,19226298,694.94,0.73761122,"buy"
1466023432,19226300,694.99,3.26,"buy"
1466023437,19226302,694.95,0.02646521,"buy"
1466023437,19226304,694.95,0.73761122,"buy"
1466023443,19226310,694.92,0.35,"sell"
1466023444,19226312,694.96,0.01,"buy"
1466023445,19226314,694.96,0.01,"buy"
1466023446,19226316,695,14.7162,"buy"
1466023446,19226318,695,0.01,"buy"
1466023457,19226320,695,15.6934,"buy"
1466023481,19226322,694.88,2.52143217,"sell"
1466023481,19226324,694.95,2.5225806,"sell"
1466023481,19226326,694.82,7.6588,"sell"
1466023481,19226328,694.99,0.21,"sell"
1466023481,19226330,694.76,2.5225806,"sell"
1466023481,19226332,694.96,7.1785,"sell"
1466023481,19226334,694.95,8.1933,"sell"
1466023481,19226336,694.72,0.01,"sell"
1466023481,19226338,694.99,12.51398291,"sell"
1466023481,19226340,694.72,0.01,"sell"
1466023481,19226342,694.7,0.01,"sell"
1466023481,19226344,694.99,2.52143217,"sell"
1466023481,19226346,694.72,0.01,"sell"
1466023481,19226348,694.69,2.52143217,"sell"
1466023481,19226350,694.63,8.7816,"sell"
1466023481,19226352,694.72,0.01,"sell"
1466023481,19226354,694.05,2.52238618,"sell"
1466023481,19226356,694.72,0.01,"sell"
1466023481,19226358,694.42,0.5,"sell"
1466023481,19226360,694.36,7.9473,"sell"
1466023481,19226362,694.1,8.854,"sell"
